Date,Cluster,Healthy,Incubating,Infected,M_Suscept,M_Latent,M_Infected,Risk,lat,lon
16,1,209,0,8,4806.941564111322,12.641050774012971,0.0,0.0,17.11371281,98.40051491
16,2,515,0,12,971.6221294778935,2.3045110224853635,0.005255121849394308,2.1880944524048738e-07,17.47290157,98.02630126
16,3,190,0,10,970.6476504040206,3.280896029829148,0.0035032035345373344,2.0932895325226454e-07,17.22720545,98.22567455
16,4,216,0,23,961.8446062983552,12.028265627289079,0.09749404045335476,4.885468836912137e-06,17.2121,97.7684
16,5,77,0,1,972.8537171963052,1.0765067225288756,0.0013436807559332944,5.223225251504002e-08,16.71198301,98.56604615
16,6,152,0,3,972.1683324980055,1.7608128920186161,0.0032228172708874225,2.2565020139131723e-07,17.3383,97.667
16,7,578,0,27,969.9125052007047,4.0085552397837425,0.014248993174446205,9.044198067480298e-07,17.56081089,97.92060989
17,0,469,0,17,10600.28671508042,47.789940792328956,0.25644161561175766,1.6830629610053837e-05,17.33876038,98.1068906
17,1,212,0,7,5387.408383359943,15.372361800001883,0.014758434341018622,0.0,17.11371281,98.40051491
17,2,505,0,17,1090.5534036605047,2.8979932912804736,0.007200560861957274,4.473900670250633e-07,17.47290157,98.02630126
17,3,202,0,8,1089.5371844478118,3.9160961473379183,0.005314575444564557,2.9653783823778886e-07,17.22720545,98.22567455
17,4,230,0,22,1080.3964315697062,13.0004996224868,0.11406512116369287,5.8728552939758926e-06,17.2121,97.7684
17,5,71,0,1,1092.1349790282625,1.3204929133565266,0.0023662901590552265,1.1660163004265586e-07,16.71198301,98.56604615
17,6,143,0,4,1091.1805323221572,2.2737395372242153,0.004652800637520137,2.7589069752957363e-07,17.3383,97.667
17,7,568,0,24,1088.8151071937427,4.630453074922882,0.017767919965244548,1.20307715343162e-06,17.56081089,97.92060989
18,0,470,0,16,11820.803771825145,52.05098813739149,0.3247947020520998,2.1823920209263983e-05,17.33876038,98.1068906
18,1,211,0,8,6017.718331639422,18.958106896529927,0.0282651507148674,1.251299583762711e-06,17.11371281,98.40051491
18,2,496,0,16,1220.3200004066707,3.4951835429610347,0.00969359991394761,6.138478134818575e-07,17.47290157,98.02630126
18,3,201,0,7,1219.337873474731,4.479275343855358,0.00753751226359865,4.519433195358552e-07,17.22720545,98.22567455
18,4,229,0,23,1209.5060113542856,14.25609410632516,0.13207931742306026,6.8411914336033886e-06,17.2121,97.7684
18,5,73,0,1,1222.247535811577,1.572327099801548,0.00368177119780903,2.0541956732122667e-07,16.71198301,98.56604615
18,6,150,0,5,1220.8552667736337,2.963381922675235,0.006340070935314346,3.9623850590494066e-07,17.3383,97.667
18,7,570,0,24,1218.4978459849506,5.311260880925911,0.022119828601511345,1.5004021303984282e-06,17.56081089,97.92060989
19,0,474,0,16,13135.42160492666,56.84555727770263,0.39934645231646615,2.7648646146933034e-05,17.33876038,98.1068906
19,1,204,0,7,6700.498600183007,22.26110710559552,0.040056807401599955,2.4048150977881496e-06,17.11371281,98.40051491
19,2,498,0,17,1361.2586685620513,4.193122560235744,0.013607071411951058,8.248782963666796e-07,17.47290157,98.02630126
19,3,194,0,6,1360.4713424600698,4.983552897988603,0.010073978675531767,6.434020468207807e-07,17.22720545,98.22567455
19,4,220,0,22,1349.7225366742387,15.680940601648206,0.15145131113539168,7.924759045383614e-06,17.2121,97.7684
19,5,67,0,2,1363.1198775973837,2.3381474885843323,0.005285503874932524,3.1460468090263823e-07,16.71198301,98.56604615
19,6,136,0,5,1361.6618625572162,3.796016245387426,0.007308068820558189,5.38141623786114e-07,17.3383,97.667
19,7,607,0,25,1359.4134448925481,6.032903154484658,0.027373372812799137,1.8695455135733067e-06,17.56081089,97.92060989
20,0,476,0,0,14555.766116871502,51.077658415626985,0.4826895866218441,3.5142487803849014e-05,17.33876038,98.1068906
20,1,215,0,0,7442.1149848592595,20.012762899078087,0.06229030335948131,3.524999051340796e-06,17.11371281,98.40051491
20,2,533,0,0,1514.9698275824328,3.769562526197162,0.017854849426958544,1.197422284251693e-06,17.47290157,98.02630126
20,3,197,0,0,1514.2611433096986,4.480541279303572,0.01473030756170255,8.865101234467954e-07,17.22720545,98.22567455
20,4,236,0,0,1504.6062607797369,14.093197292719145,0.1711005598996325,9.995786534935848e-06,17.2121,97.7684
20,5,64,0,0,1516.644473807772,2.102589125731249,0.007029117869582584,4.651243409940621e-07,16.71198301,98.56604615
20,6,141,0,0,1515.3326574451316,3.412845439763292,0.010877249905949704,6.431100562091206e-07,17.3383,97.667
20,7,638,0,0,1513.3108881502237,5.423700177417743,0.03328603443124863,2.408856807526324e-06,17.56081089,97.92060989
21,0,483,0,0,16070.201863884928,45.88125964836923,0.5713225123168998,4.247668362272228e-05,17.33876038,98.1068906
21,1,218,0,0,8237.476124247814,17.98738574794173,0.08639116458802829,5.4815466956343544e-06,17.11371281,98.40051491
21,2,546,0,0,1680.598580486061,3.387713779390514,0.022747343613890168,1.5712267495723518e-06,17.47290157,98.02630126
21,3,202,0,0,1679.9605918467914,4.02700480214686,0.02021265678805734,1.2962670654298242e-06,17.22720545,98.22567455
21,4,228,0,0,1671.2949588532326,12.662987777290953,0.19199034605591062,1.1292636953375743e-05,17.2121,97.7684
21,5,63,0,0,1682.1051057486286,1.8901708991049047,0.009188431922802092,6.185623725232674e-07,16.71198301,98.56604615
21,6,143,0,0,1680.9249473323287,3.0672592024479357,0.015178943244976737,9.57197991723574e-07,17.3383,97.667
21,7,617,0,0,1679.1077477188771,4.873252161289593,0.041364032817624304,2.9291710299498794e-06,17.56081089,97.92060989
22,0,481,0,0,17677.150075279635,41.19899586036515,0.6654603354840541,5.027638108388718e-05,17.33876038,98.1068906
